Dates	Title	Start Time	End Time	Location
11/28/2024	ＢＳ　Ｆ－ＺＥＲＯデラックス (BS F-Zero Deluxe)	8:00	23:00	Robot Tower
11/28/2024	マリオが行方不明！ (Mario is Missing!)	8:00	23:00	Telephone Booth
11/28/2024	牧場物語　【デモ版】 (Harvest Moon [Demo Ver.])	8:00	23:00	Event Plaza
11/29/2024	ヨッシーのクッキー (Yoshi's Cookie)	8:00	14:00	Broadcast Station
11/29/2024	ＢＳ　テトリス (BS Tetris)	14:00	20:00	Broadcast Station
11/29/2024	カービィのおもちゃ箱：野球 (Kirby's Toybox: Baseball)	20:00	23:00	Broadcast Station
11/29/2024	グッズプレス　７月号 (GoodsPress Jul. Ed.)	8:00	23:00	News Building
11/29/2024	スーパーピンボール (Super Pinball)	11:00	23:00	Stadium
11/29/2024	悪魔城ドラキュラ (Super Castlevania Ⅳ)	11:00	23:00	Bagpotamia Temple
11/29/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Building
11/29/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
11/30/2024	カービィのおもちゃ箱：キャノンボール (Kirby's Toybox: Cannon Ball)	8:00	11:00	Broadcast Station
11/30/2024	恐竜大行進 (We're Back! A Dinosaur Story)	11:00	14:00	Broadcast Station
11/30/2024	モノポリー２：黄色いカップ (Monopoly 2: Yellow Cup)	14:00	17:00	Broadcast Station
11/30/2024	ヨッシーのパネポン　【６月１４】 (Yoshi's Tetris Attack [6/14])	17:00	20:00	Broadcast Station
11/30/2024	ミス・パックマン (Ms. Pac-Man)	20:00	23:00	Broadcast Station
11/30/2024	ドレミでふぁ２～！【第９本―５月２５日号】 (Do-Re-Mi de Faa 2~! Vol. 9 [5/25])	8:00	23:00	News Building
11/30/2024	ＮＥＷ　３Ｄ　ＧＯＬＦ　ＳＩＭＵＬＡＴＩＯＮ：ペブルビーチの波濤 (New 3D Golf Simulation: Pebble Beach Golf Links)	11:00	23:00	Stadium
11/30/2024	ＢＳ　スプリッガン・パワード　【音声連動無し放送】(BS Spriggan Powered [Without SoundLink])	8:00	20:00	Bagpotamia Temple
11/30/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
11/30/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
